,title,brand,description,price/currency,price/value,stars,reviewsCount,text,tokens,sentiment_score,Sentiments_labels,stars_category
90,"Dell WD15 Monitor Dock 4K with 130W Adapter, USB-C, (450-AFGM),Black",Dell,"The Dell Dock provides a common docking experience for both Dell and non-Dell platforms via Display Port over USB Type-C, ensuring a reliable connection and crisp display. The dock connects with a single cable, freeing up space on your desk and in your workspace with the added ability to mount behind a monitor or on your desk. The small and compact Dell Dock enables fast, efficient connectivity to multiple displays and all your everyday peripherals through one convenient cable. It is compatible with the following models: The Inspiron series: 13” (7368), 15” (7569), 17” (7778); The Precision series: 15” (3510), 15” (3520), 15” (5510), 15” (5520), 15” (7510), 17” (7710); The Venue series: 10” Pro (5056), 8” Pro (5855); The XPS series: 12” (9250), 13” (9350), 13” (9360), 13“ (9365), 15” (9550), 15” (9560); The Latitude series: 11” (5175), 11” (5179), 12” (5280), 12” (5285), 12” (5289), 14” (5480), 15” (5580), 12” (7275), 12” (7280), 13” (7370), 13” (7380), 13” (7389), 14” (7480). Please Note: A system requiring more than 130 Watts must have its own power adapter attached. What’s in the box: 1x Dell Dock; 1x DisplayPort over USB Type-C Cable; 1x 130W AC Adapter with 7.4 mm barrel; 1x Quick Setup Guide.",$,79.99,4.0,431.0,"Dell WD15 Monitor Dock 4K with 130W Adapter, USB-C, (450-AFGM),Black The Dell Dock provides a common docking experience for both Dell and non-Dell platforms via Display Port over USB Type-C, ensuring a reliable connection and crisp display. The dock connects with a single cable, freeing up space on your desk and in your workspace with the added ability to mount behind a monitor or on your desk. The small and compact Dell Dock enables fast, efficient connectivity to multiple displays and all your everyday peripherals through one convenient cable. It is compatible with the following models: The Inspiron series: 13” (7368), 15” (7569), 17” (7778); The Precision series: 15” (3510), 15” (3520), 15” (5510), 15” (5520), 15” (7510), 17” (7710); The Venue series: 10” Pro (5056), 8” Pro (5855); The XPS series: 12” (9250), 13” (9350), 13” (9360), 13“ (9365), 15” (9550), 15” (9560); The Latitude series: 11” (5175), 11” (5179), 12” (5280), 12” (5285), 12” (5289), 14” (5480), 15” (5580), 12” (7275), 12” (7280), 13” (7370), 13” (7380), 13” (7389), 14” (7480). Please Note: A system requiring more than 130 Watts must have its own power adapter attached. What’s in the box: 1x Dell Dock; 1x DisplayPort over USB Type-C Cable; 1x 130W AC Adapter with 7.4 mm barrel; 1x Quick Setup Guide.","['’', 'latitude', '5280', 'ability', 'via', 'please', '8', 'cable', 'port', 'power', 'series', '10', '5175', 'one', 'precision', '7370', 'desk', 'behind', 'quick', 'fast', '7368', '7710', '”', 'connects', 'reliable', 'inspiron', '7389', 'note', 'peripheral', '5179', 'crisp', 'connectivity', '11', 'ac', '7510', 'freeing', '7275', '9360', 'must', 'connection', '5480', 'mm', 'experience', 'barrel', 'dell', 'displayport', 'docking', '3520', 'enables', 'platform', '130w', 'xps', '7778', 'dock', 'efficient', 'small', 'space', '9250', 'black', '7569', 'compatible', 'box', 'wd15', 'following', '9560', 'watt', 'everyday', 'pro', '5056', '“', '7380', '7280', 'guide', 'display', '130', 'non-dell', 'type-c', '12', 'provides', '17', '5580', 'system', '4k', 'adapter', '15', 'venue', 'setup', '5285', 'single', '7.4', '5289', 'workspace', '13', '5520', 'requiring', 'common', 'ensuring', 'convenient', '1x', '5855', 'multiple', '5510', '450-afgm', 'model', 'added', '14', 'usb', '9365', 'monitor', '3510', 'usb-c', 'mount', '9550', '7480', 'attached', 'compact', '9350']",-0.05497835497835499,Negative,High Review
91,"Lenovo Legion Gaming Laptop Bag, Double-Layered Protection, Dedicated Storage Pockets",Lenovo,,$,33.970000000000006,4.7,3880.0,"Lenovo Legion Gaming Laptop Bag, Double-Layered Protection, Dedicated Storage Pockets ","['storage', 'lenovo', 'protection', 'laptop', 'legion', 'gaming', 'double-layered', 'bag', 'dedicated', 'pocket']",0.0,Neutral,High Review
92,"Amazon Basics 15.6 Inch Laptop and Tablet Case Shoulder Bag, Black",Amazon Basics,"Product DescriptionAmazon Basics 15.6 Inch Laptop and Tablet Case Shoulder Bag, BlackFrom the ManufacturerAmazon Basics",$,20.89,4.7,3533.0,"Amazon Basics 15.6 Inch Laptop and Tablet Case Shoulder Bag, Black Product DescriptionAmazon Basics 15.6 Inch Laptop and Tablet Case Shoulder Bag, BlackFrom the ManufacturerAmazon Basics","['blackfrom', 'black', '15.6', 'product', 'laptop', 'shoulder', 'basic', 'amazon', 'bag', 'descriptionamazon', 'case', 'manufactureramazon', 'inch', 'tablet']",-0.08333333333333333,Negative,High Review
93,"JanSport Cool Backpack with 15-inch Laptop Sleeve, Russet Red - Large Computer Bag Rucksack with 2 Compartments, Ergonomic Straps - Bookbag for Men, Women",JanSport,"Always be ready for any everyday adventure with the JanSport Cool Laptop Backpack for everyone! Available in multiple colors, prints and patterns, this backpack will let anyone show off their style, while keeping them organized with plenty of space. These bags are made with high-quality, reliable materials, and feature a synthetic leather bottom and trim details for extra style you’re sure to love! With a simple, convenient design, this backpack is designed for the ultimate in functionality! Each women’s and men’s laptop backpack features 2 large main compartments to hold your essentials, and a dedicated padded 15-inch laptop sleeve to keep your computer secure. Plus, these bags include a side water bottle pocket, a pleated front stash pocket with an organizer, cord pullers and a web haul handle. Designed to be sturdy and comfortable, our bag has ergonomic S-curve shoulder straps and a fully padded back panel so you can always carry any load. At JanSport, we have been engineering high-quality, durable and reliable products since 1967, and we stand behind our large bags. This backpack with a laptop compartment has been carefully designed to provide unmatched functionality, convenience and utility. Always be ready for any everyday adventure! Backpack Materials: 600 Denier Polyester, Synthetic Leather, Size: 17 x 12 x 8 inches, Capacity: 34 L",$,58.47,4.8,1865.0,"JanSport Cool Backpack with 15-inch Laptop Sleeve, Russet Red - Large Computer Bag Rucksack with 2 Compartments, Ergonomic Straps - Bookbag for Men, Women Always be ready for any everyday adventure with the JanSport Cool Laptop Backpack for everyone! Available in multiple colors, prints and patterns, this backpack will let anyone show off their style, while keeping them organized with plenty of space. These bags are made with high-quality, reliable materials, and feature a synthetic leather bottom and trim details for extra style you’re sure to love! With a simple, convenient design, this backpack is designed for the ultimate in functionality! Each women’s and men’s laptop backpack features 2 large main compartments to hold your essentials, and a dedicated padded 15-inch laptop sleeve to keep your computer secure. Plus, these bags include a side water bottle pocket, a pleated front stash pocket with an organizer, cord pullers and a web haul handle. Designed to be sturdy and comfortable, our bag has ergonomic S-curve shoulder straps and a fully padded back panel so you can always carry any load. At JanSport, we have been engineering high-quality, durable and reliable products since 1967, and we stand behind our large bags. This backpack with a laptop compartment has been carefully designed to provide unmatched functionality, convenience and utility. Always be ready for any everyday adventure! Backpack Materials: 600 Denier Polyester, Synthetic Leather, Size: 17 x 12 x 8 inches, Capacity: 34 L","['’', 'polyester', 'water', 'men', 'everyone', 'carefully', '8', 'puller', 'keeping', 'ultimate', 'provide', '15-inch', 'haul', 'behind', 'bag', 'inch', 'reliable', 'utility', 'leather', 'jansport', 'web', 'adventure', 'keep', 'handle', 'woman', '600', 'love', 'style', 'essential', 'let', 'color', 'functionality', 'product', 'detail', '1967', 'unmatched', 'plus', 'anyone', 'pocket', 'space', 'design', 'sure', 'cord', 'sturdy', 'made', 's-curve', 'main', 'compartment', 'organized', 'everyday', '2', 'dedicated', 'load', 'back', 'x', 'size', 'padded', 'ready', 'sleeve', 'plenty', 'stash', 'simple', 'side', 'red', 'russet', 'pleated', 'carry', '12', 'bottle', 'high-quality', 'feature', 'ergonomic', 'material', '17', 'extra', 'cool', 'shoulder', 'capacity', 'show', 'trim', 'front', 'denier', 'secure', 'stand', 'rucksack', 'bottom', 'always', 'strap', 'since', 'convenience', 'panel', 'pattern', 'convenient', 'l', 'multiple', 'engineering', 'fully', 'include', 'bookbag', 'laptop', '34', 'hold', 'large', 'designed', 'durable', 'organizer', 'print', 'available', 'synthetic', 'backpack', 'comfortable', 'computer']",0.12794486215538847,Positive,High Review
94,"Amazon Basics Aluminum Portable Foldable Laptop Support Stand for Laptops up to 13"", Black",Amazon Basics,"Product DescriptionAmazon Basics Aluminum Portable Foldable Laptop Support Stand for Laptops up to 15 Inches, BlackFrom the ManufacturerAmazon Basics",$,18.57,4.5,11331.0,"Amazon Basics Aluminum Portable Foldable Laptop Support Stand for Laptops up to 13"", Black Product DescriptionAmazon Basics Aluminum Portable Foldable Laptop Support Stand for Laptops up to 15 Inches, BlackFrom the ManufacturerAmazon Basics","['13', 'blackfrom', 'black', 'product', 'portable', 'support', 'foldable', 'laptop', 'stand', 'basic', 'amazon', 'aluminum', ""''"", 'descriptionamazon', 'manufactureramazon', 'inch', '15']",-0.08333333333333333,Negative,High Review
95,"Victoriatourist Laptop Backpack, Business Slim Durable Travel Water Resistant Backpacks with USB Charging Port, College Bookbag Computer Bag Gifts for Men Women Fits 15.6 Inch Notebook(Black)",Victoriatourist,,$,21.99,4.4,5282.0,"Victoriatourist Laptop Backpack, Business Slim Durable Travel Water Resistant Backpacks with USB Charging Port, College Bookbag Computer Bag Gifts for Men Women Fits 15.6 Inch Notebook(Black) ","['slim', 'water', 'woman', 'port', 'fit', 'notebook', 'usb', 'bag', 'gift', 'inch', 'bookbag', 'black', '15.6', 'victoriatourist', 'business', 'laptop', 'resistant', 'college', 'travel', 'durable', 'backpack', 'charging', 'computer', 'men']",0.11666666666666668,Positive,High Review
96,"Messenger Bag for Men 15.6 Inch Vintage Leather Briefcase Waterproof Laptop Bag Large Satchel Shoulder Bag Office Work Business College Computer Bag, Brown",RAINSMORE,,$,35.99,4.2,19.0,"Messenger Bag for Men 15.6 Inch Vintage Leather Briefcase Waterproof Laptop Bag Large Satchel Shoulder Bag Office Work Business College Computer Bag, Brown ","['vintage', 'men', 'work', 'waterproof', 'satchel', 'brown', 'messenger', 'bag', 'inch', 'briefcase', '15.6', 'office', 'business', 'laptop', 'shoulder', 'college', 'leather', 'large', 'computer']",0.21428571428571427,Positive,High Review
97,"USB C Docking Station Dual Monitor, 7 in 1 USB C to Dual HDMI Adapter, USB C Hub with 2 HDMI, VGA, 100W PD, 3 USB, Multiport Adapter for Dell HP Lenovo Surface MacBook Laptop",MOKiN,,$,28.79,4.3,538.0,"USB C Docking Station Dual Monitor, 7 in 1 USB C to Dual HDMI Adapter, USB C Hub with 2 HDMI, VGA, 100W PD, 3 USB, Multiport Adapter for Dell HP Lenovo Surface MacBook Laptop ","['dual', 'surface', 'dell', 'docking', 'macbook', 'usb', 'hp', 'lenovo', 'c', '7', 'pd', 'laptop', 'monitor', 'station', 'adapter', '100w', '3', '2', '1', 'hdmi', 'hub', 'multiport', 'vga']",0.0,Neutral,High Review
98,"LOVEVOOK Travel Backpack for Women, 40L Carry On Backpack, Personal Item Bag with 3 Packing Cubes, Water Resistant Bussiness Weekender Overnight Luggage Daypack, Fits 15.6 Inch Laptop, Black Beige",LOVEVOOK,,$,35.99,4.9,18.0,"LOVEVOOK Travel Backpack for Women, 40L Carry On Backpack, Personal Item Bag with 3 Packing Cubes, Water Resistant Bussiness Weekender Overnight Luggage Daypack, Fits 15.6 Inch Laptop, Black Beige ","['water', 'woman', 'overnight', 'fit', 'daypack', 'item', 'carry', 'weekender', 'personal', 'bag', 'beige', 'inch', 'black', '15.6', 'laptop', '40l', 'resistant', 'luggage', 'cube', 'travel', '3', 'bussiness', 'backpack', 'packing', 'lovevook']",0.07777777777777779,Positive,High Review
99,FOCDOD Backpack for Women Work Bags: 15.6 inch Laptop Backpack Purse Waterproof Backpacks with USB Charger College Bookbag Casual Business Computer Backpack for Travel Nurse Teacher,Focdod,,$,25.99,4.7,19.0,FOCDOD Backpack for Women Work Bags: 15.6 inch Laptop Backpack Purse Waterproof Backpacks with USB Charger College Bookbag Casual Business Computer Backpack for Travel Nurse Teacher ,"['woman', 'work', 'charger', 'waterproof', 'nurse', 'bag', 'usb', 'inch', 'focdod', 'casual', 'bookbag', '15.6', 'business', 'laptop', 'purse', 'college', 'travel', 'teacher', 'backpack', 'computer']",-0.5000000000000001,Negative,High Review
100,"Beraliy Large Travel Backpack, Ailrline Approved Personal Item Bag, 17 Inch Laptop Backpack, 40L Carry On Travel Bag, Hiking Backpack, Casual Backpack, Dark Grey",Beraliy,,$,39.99,4.7,1118.0,"Beraliy Large Travel Backpack, Ailrline Approved Personal Item Bag, 17 Inch Laptop Backpack, 40L Carry On Travel Bag, Hiking Backpack, Casual Backpack, Dark Grey ","['casual', 'approved', 'large', 'ailrline', 'hiking', 'grey', 'laptop', '40l', 'carry', 'backpack', 'beraliy', 'personal', 'bag', '17', 'item', 'inch', 'dark', 'travel']",-0.09714285714285716,Negative,High Review
101,"Dwavele 100Pcs Reading Stickers, Inspirational Book Sticker, Waterproof Vinyl Stickers for Water Bottle, Laptop, Notebook, Phones, Book Accessories for Reading Lovers, Kids, Children",Dwavele,,$,5.99,4.8,35.0,"Dwavele 100Pcs Reading Stickers, Inspirational Book Sticker, Waterproof Vinyl Stickers for Water Bottle, Laptop, Notebook, Phones, Book Accessories for Reading Lovers, Kids, Children ","['sticker', 'water', '100pcs', 'inspirational', 'reading', 'book', 'laptop', 'lover', 'vinyl', 'kid', 'child', 'dwavele', 'bottle', 'notebook', 'phone', 'waterproof', 'accessory']",0.5,Positive,High Review
102,Soonjet for MacBook Pro 14 inch Case 2023-2021 M3 Pro/Max A2918 A2992 M2 A2779 M1 A2442 [100% Match Official Color] [Scientific Slim] Protective Hard Case Matte Cover for Laptop - Space Black Clear,soonjet,,$,23.99,4.5,82.0,Soonjet for MacBook Pro 14 inch Case 2023-2021 M3 Pro/Max A2918 A2992 M2 A2779 M1 A2442 [100% Match Official Color] [Scientific Slim] Protective Hard Case Matte Cover for Laptop - Space Black Clear ,"['slim', 'cover', 'clear', 'a2992', 'soonjet', 'pro/max', 'm3', 'official', 'match', 'macbook', 'color', '2023-2021', '14', '100', 'scientific', 'inch', 'a2918', 'space', 'protective', 'hard', 'black', 'laptop', 'a2779', 'a2442', 'm2', 'pro', 'm1', 'matte', 'case']",-0.11944444444444442,Negative,High Review
103,"VANKEAN 17.3 Inch Laptop Backpack for Women Work Laptop Bag Fashion with USB Port, Waterproof Backpacks Stylish Travel Bags Casual Daypacks for College, Business, Light Dusty Pink",VANKEAN,,$,33.99,4.7,3420.0,"VANKEAN 17.3 Inch Laptop Backpack for Women Work Laptop Bag Fashion with USB Port, Waterproof Backpacks Stylish Travel Bags Casual Daypacks for College, Business, Light Dusty Pink ","['light', 'woman', 'work', 'vankean', 'waterproof', 'stylish', 'daypacks', 'bag', 'usb', 'inch', 'casual', 'business', '17.3', 'laptop', 'dusty', 'college', 'travel', 'pink', 'backpack', 'fashion', 'port']",-0.020000000000000025,Negative,High Review
104,"200Pcs Inspirational Christian Stickers for Water Bottles Laptop, Vinyl Waterproof Bible Verse Stickers, Jesus Faith Stickers for Journaling, Religious Christian Easter Gifts for Kids (200pcs)",KASANYER,"200Pcs Inspirational Christian Stickers for Water Bottles Laptop, Vinyl Waterproof Bible Verse Stickers, Jesus Faith Stickers for Journaling, Religious Christian Easter Gifts for Kids, Teens, Adults",$,34.568,4.6,135.0,"200Pcs Inspirational Christian Stickers for Water Bottles Laptop, Vinyl Waterproof Bible Verse Stickers, Jesus Faith Stickers for Journaling, Religious Christian Easter Gifts for Kids (200pcs) 200Pcs Inspirational Christian Stickers for Water Bottles Laptop, Vinyl Waterproof Bible Verse Stickers, Jesus Faith Stickers for Journaling, Religious Christian Easter Gifts for Kids, Teens, Adults","['water', 'easter', 'kid', 'waterproof', 'teen', 'inspirational', '200pcs', 'gift', 'bottle', 'christian', 'faith', 'adult', 'verse', 'laptop', 'vinyl', 'sticker', 'journaling', 'religious', 'jesus', 'bible']",0.12,Positive,High Review
105,"Laptop Bag for Women 15.6 Inch Waterproof Leather Computer Tote Bag Professional Business Office Work Bags Briefcase Large Capacity Lightweight Women Handbag Shoulder Bag, Black",RAINSMORE,,$,29.86,4.8,29.0,"Laptop Bag for Women 15.6 Inch Waterproof Leather Computer Tote Bag Professional Business Office Work Bags Briefcase Large Capacity Lightweight Women Handbag Shoulder Bag, Black ","['professional', 'woman', 'work', 'waterproof', 'handbag', 'bag', 'inch', 'office', '15.6', 'briefcase', 'black', 'business', 'laptop', 'shoulder', 'capacity', 'tote', 'leather', 'large', 'lightweight', 'computer']",0.049206349206349205,Positive,High Review
106,"Teryeefi Case for MacBook Pro 14 Inch M3 Pro/Max A2992 A2918 (2023) & A2779 M2 Pro/Max (2023) & A2442 M1 Pro/Max (2021) with Keyboard Cover & Screen Protector & OTG Adapter,Golded Flower Leaf",Teryeefi,,$,38.34170212765957,4.53050193050193,942.0540540540541,"Teryeefi Case for MacBook Pro 14 Inch M3 Pro/Max A2992 A2918 (2023) & A2779 M2 Pro/Max (2023) & A2442 M1 Pro/Max (2021) with Keyboard Cover & Screen Protector & OTG Adapter,Golded Flower Leaf ","['cover', '2023', 'a2992', 'pro/max', 'm3', '2021', 'leaf', 'macbook', '14', 'inch', 'a2918', 'screen', 'protector', 'keyboard', 'a2779', 'otg', 'adapter', 'golded', 'a2442', 'teryeefi', 'flower', 'm2', 'pro', 'm1', 'case']",0.0,Neutral,High Review
107,"Sonix x Sanrio Laptop Sleeve, Foldable Case and Stand Compatible with Most 15 inch Laptops (Hello Kitty + Care Bears)",Sonix,"Our Hello Kitty and Friends Laptop Sleeve is your all-in-one laptop sleeve + stand + hand rest featuring our iconic prints and crafted with durable, canvas material. Ultra slim, lightweight, and easy to carry, this convertible mobile workstation is secured with a magnetic closure for 360º protection. Fits most 13” and 15” laptop and tablet devices. Dimensions: 11” x 15” x 1.5-2”",$,55.0,3.7,22.0,"Sonix x Sanrio Laptop Sleeve, Foldable Case and Stand Compatible with Most 15 inch Laptops (Hello Kitty + Care Bears) Our Hello Kitty and Friends Laptop Sleeve is your all-in-one laptop sleeve + stand + hand rest featuring our iconic prints and crafted with durable, canvas material. Ultra slim, lightweight, and easy to carry, this convertible mobile workstation is secured with a magnetic closure for 360º protection. Fits most 13” and 15” laptop and tablet devices. Dimensions: 11” x 15” x 1.5-2”","['slim', '13', 'x', 'protection', 'iconic', 'mobile', 'foldable', 'closure', 'device', 'easy', 'hand', 'sleeve', 'fit', 'workstation', 'ultra', 'crafted', 'carry', 'care', 'convertible', 'dimension', 'inch', 'material', 'all-in-one', 'hello', '”', 'compatible', 'friend', 'sanrio', 'bear', 'secured', 'laptop', '1.5-2', 'sonix', 'canvas', '15', 'tablet', '360º', 'durable', 'print', '11', 'stand', 'magnetic', 'featuring', 'lightweight', 'rest', 'case', 'kitty']",0.4444444444444445,Positive,Average Review
